file_nm,element_id,amount,unit_ref,decimals,contextref
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:transactionswithothersegments,1289000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E05663-000BusinessIntelligenceReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:transactionswithothersegments,12285000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E05663-000OutsourcingReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:transactionswithothersegments,14678000,,-3,Prior1YTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp040300-q1r_e05663-000:totalnetsalesandoperatingrevenue,1294690000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E05663-000ConsolidatedStatementReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp040300-q1r_e05663-000:totalnetsalesandoperatingrevenue,748819000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E05663-000BusinessIntelligenceReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp040300-q1r_e05663-000:totalnetsalesandoperatingrevenue,244010000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E05663-000OutsourcingReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp040300-q1r_e05663-000:totalnetsalesandoperatingrevenue,2287520000,,-3,Prior1YTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jppfs_cor:operatingincome,176670000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E05663-000ConsolidatedStatementReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jppfs_cor:operatingincome,9886000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E05663-000BusinessIntelligenceReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jppfs_cor:operatingincome,29312000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E05663-000OutsourcingReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jppfs_cor:operatingincome,215868000,,-3,Prior1YTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:revenuesfromexternalcustomers,1392651000,,-3,CurrentYTDDuration_jpcrp040300-q1r_E05663-000ConsolidatedStatementReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:revenuesfromexternalcustomers,881919000,,-3,CurrentYTDDuration_jpcrp040300-q1r_E05663-000BusinessIntelligenceReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:revenuesfromexternalcustomers,269930000,,-3,CurrentYTDDuration_jpcrp040300-q1r_E05663-000OutsourcingReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:revenuesfromexternalcustomers,2544501000,,-3,CurrentYTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:transactionswithothersegments,15691000,,-3,CurrentYTDDuration_jpcrp040300-q1r_E05663-000BusinessIntelligenceReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:transactionswithothersegments,12285000,,-3,CurrentYTDDuration_jpcrp040300-q1r_E05663-000OutsourcingReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:transactionswithothersegments,27976000,,-3,CurrentYTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp040300-q1r_e05663-000:totalnetsalesandoperatingrevenue,1392651000,,-3,CurrentYTDDuration_jpcrp040300-q1r_E05663-000ConsolidatedStatementReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp040300-q1r_e05663-000:totalnetsalesandoperatingrevenue,897610000,,-3,CurrentYTDDuration_jpcrp040300-q1r_E05663-000BusinessIntelligenceReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp040300-q1r_e05663-000:totalnetsalesandoperatingrevenue,282215000,,-3,CurrentYTDDuration_jpcrp040300-q1r_E05663-000OutsourcingReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp040300-q1r_e05663-000:totalnetsalesandoperatingrevenue,2572477000,,-3,CurrentYTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jppfs_cor:operatingincome,145431000,,-3,CurrentYTDDuration_jpcrp040300-q1r_E05663-000ConsolidatedStatementReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jppfs_cor:operatingincome,21723000,,-3,CurrentYTDDuration_jpcrp040300-q1r_E05663-000BusinessIntelligenceReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jppfs_cor:operatingincome,50623000,,-3,CurrentYTDDuration_jpcrp040300-q1r_E05663-000OutsourcingReportableSegmentMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jppfs_cor:operatingincome,217778000,,-3,CurrentYTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:documenttitlecoverpage,四半期報告書,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:clauseofstipulationcoverpage,金融商品取引法第24条の４の７第１項,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:placeoffilingcoverpage,関東財務局長,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:filingdatecoverpage,2017-11-13,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:quarterlyaccountingperiodcoverpage,第22期第１四半期(自  平成29年７月１日  至  平成29年９月30日),,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:companynamecoverpage,株式会社アバント,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:companynameinenglishcoverpage,AVANT CORPORATION,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:titleandnameofrepresentativecoverpage,代表取締役社長    森川  徹治,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:addressofregisteredheadquartercoverpage,東京都港区港南二丁目15番２号,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:telephonenumberaddressofregisteredheadquartercoverpage,（03）6864－0100（代表）,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:nameofcontactpersonaddressofregisteredheadquartercoverpage,取締役財務担当    春日  尚義,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:nearestplaceofcontactcoverpage,東京都港区港南二丁目15番２号,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:telephonenumbernearestplaceofcontactcoverpage,（03）6864－0100（代表）,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:nameofcontactpersonnearestplaceofcontactcoverpage,取締役財務担当    春日  尚義,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:edinetcodedei,E05663,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:securitycodedei,38360,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:filernameinjapanesedei,株式会社アバント,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:filernameinenglishdei,AVANT CORPORATION,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:cabinetofficeordinancedei,企業内容等の開示に関する内閣府令,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:documenttypedei,第四号の三様式,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:accountingstandardsdei,Japan GAAP,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:whetherconsolidatedfinancialstatementsareprepareddei,true,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:industrycodewhenconsolidatedfinancialstatementsarepreparedinaccordancewithindustryspecific,cte,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:currentfiscalyearstartdatedei,2017-07-01,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:currentperiodenddatedei,2017-09-30,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:typeofcurrentperioddei,Q1,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:currentfiscalyearenddatedei,2018-06-30,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:previousfiscalyearstartdatedei,2016-07-01,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:comparativeperiodenddatedei,2016-09-30,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:previousfiscalyearenddatedei,2017-06-30,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:amendmentflagdei,false,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:reportamendmentflagdei,false,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpdei_cor:xbrlamendmentflagdei,false,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:descriptionoffactthattherewasnosignificantchangeinyeartoquarterendperiodorsemiannualperiod,当第１四半期連結累計期間において、新たに発生した事業等のリスクはありません。  また、前事業年度の有価証券報告書に記載した事業等のリスクについて重要な変更はありません。,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:descriptionoffactthatnothingissubjecttodisclosurerequirementsforotherquartersthansecondqua,当四半期会計期間は第１四半期会計期間であるため、記載事項はありません。　,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:descriptionoffactthattherewasnochangeinyeartoquarterendperiodorsemiannualperiodinformation,前事業年度の有価証券報告書提出日後、当四半期累計期間における役員の異動はありません。,,,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:regulationsinaccordancewithwhichconsolidatedfinancialstatementshavebeenpreparedfinancialin,当社の四半期連結財務諸表は、「四半期連結財務諸表の用語、様式及び作成方法に関する規則」(平成19年内閣府令第64号。以下「四半期連結財務諸表規則」という。)に基づいて作成しております。,,,CurrentYTDDuration
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:descriptionoffactthatquarterlysecuritiesreportforfirstquarterorthirdquarterpresentsconsoli,なお、四半期連結財務諸表規則第５条の２第２項により、四半期連結キャッシュ・フロー計算書を作成しております。,,,CurrentYTDDuration
jpcrp040300-q1r-001_E05663-000_2017-09-30_01_2017-11-13.xbrl,jpcrp_cor:noteonindependentauditfinancialinformation,当社は、金融商品取引法第193条の２第１項の規定に基づき、第１四半期連結会計期間(平成29年７月１日から平成29年９月30日まで)及び第１四半期連結累計期間(平成29年７月１日から平成29年９月30日まで)に係る四半期連結財務諸表について、有限責任監査法人トーマツによる四半期レビューを受けております。,,,CurrentYTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpdei_cor:numberofsubmissiondei,1,,0,FilingDateInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netsalessummaryofbusinessresults,2544501000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netsalessummaryofbusinessresults,3180376000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netsalessummaryofbusinessresults,12110795000,,-3,Prior1YearDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:ordinaryincomelosssummaryofbusinessresults,248615000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:ordinaryincomelosssummaryofbusinessresults,380799000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:ordinaryincomelosssummaryofbusinessresults,1632433000,,-3,Prior1YearDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:profitlossattributabletoownersofparentsummaryofbusinessresults,162566000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:profitlossattributabletoownersofparentsummaryofbusinessresults,237346000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:profitlossattributabletoownersofparentsummaryofbusinessresults,1062061000,,-3,Prior1YearDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:comprehensiveincomesummaryofbusinessresults,163435000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:comprehensiveincomesummaryofbusinessresults,252782000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:comprehensiveincomesummaryofbusinessresults,1069302000,,-3,Prior1YearDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netassetssummaryofbusinessresults,3886619000,,-3,Prior1QuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netassetssummaryofbusinessresults,4819920000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netassetssummaryofbusinessresults,4792462000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:totalassetssummaryofbusinessresults,6879285000,,-3,Prior1QuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:totalassetssummaryofbusinessresults,8061523000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:totalassetssummaryofbusinessresults,8814290000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:basicearningslosspersharesummaryofbusinessresults,8.66,,2,Prior1YTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:basicearningslosspersharesummaryofbusinessresults,12.64,,2,CurrentYTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:basicearningslosspersharesummaryofbusinessresults,56.57,,2,Prior1YearDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:equitytoassetratiosummaryofbusinessresults,0.565,,3,Prior1QuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:equitytoassetratiosummaryofbusinessresults,0.598,,3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:equitytoassetratiosummaryofbusinessresults,0.544,,3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netcashprovidedbyusedinoperatingactivitiessummaryofbusinessresults,-281719000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netcashprovidedbyusedinoperatingactivitiessummaryofbusinessresults,-450077000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netcashprovidedbyusedinoperatingactivitiessummaryofbusinessresults,1159472000,,-3,Prior1YearDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netcashprovidedbyusedininvestingactivitiessummaryofbusinessresults,-56785000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netcashprovidedbyusedininvestingactivitiessummaryofbusinessresults,-52145000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netcashprovidedbyusedininvestingactivitiessummaryofbusinessresults,-353910000,,-3,Prior1YearDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netcashprovidedbyusedinfinancingactivitiessummaryofbusinessresults,-174885000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netcashprovidedbyusedinfinancingactivitiessummaryofbusinessresults,-226130000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:netcashprovidedbyusedinfinancingactivitiessummaryofbusinessresults,-184632000,,-3,Prior1YearDuration
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:cashandcashequivalentssummaryofbusinessresults,3435079000,,-3,Prior1QuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:cashandcashequivalentssummaryofbusinessresults,3841740000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jpcrp_cor:cashandcashequivalentssummaryofbusinessresults,4566875000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:cashanddeposits,4564255000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:cashanddeposits,3838930000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:notesandaccountsreceivabletrade,2013110000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:notesandaccountsreceivabletrade,1830462000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:shortterminvestmentsecurities,33217000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:shortterminvestmentsecurities,34098000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:workinprocess,106290000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:workinprocess,189092000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:rawmaterialsandsupplies,4397000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:rawmaterialsandsupplies,5786000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:otherca,559725000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:otherca,735963000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:allowancefordoubtfulaccountsca,-3444000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:allowancefordoubtfulaccountsca,-3906000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:currentassets,7277553000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:currentassets,6630427000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:propertyplantandequipment,222425000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:propertyplantandequipment,215983000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:software,171964000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:software,170235000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:otheria,821000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:otheria,811000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:intangibleassets,172785000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:intangibleassets,171047000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:investmentsecurities,274536000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:investmentsecurities,291047000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:leaseandguaranteedeposits,475123000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:leaseandguaranteedeposits,485292000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:deferredtaxassetsioa,314479000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:deferredtaxassetsioa,190339000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:otherioa,87963000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:otherioa,86977000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:allowancefordoubtfulaccountsioabygroup,-10576000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:allowancefordoubtfulaccountsioabygroup,-9591000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:investmentsandotherassets,1141525000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:investmentsandotherassets,1044065000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:noncurrentassets,1536737000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:noncurrentassets,1431095000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:assets,8814290000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:assets,8061523000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:notesandaccountspayabletrade,434099000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:notesandaccountspayabletrade,418842000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:leaseobligationscl,3127000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:leaseobligationscl,3482000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:accountspayableotherandaccruedexpenses,342710000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:accountspayableotherandaccruedexpenses,439132000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:incometaxespayable,422738000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E05663-000_2018-09-30_01_2018-11-13.xbrl,jppfs_cor:incometaxespayable,44000,,-3,CurrentQuarterInstant
