,version,提出日,提出回数,報告対象期間期末日,追番,第N期,名前空間接頭辞,tag,id,context,開始日,終了日,期末日,連結,値
59,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior2YearInstant,,,2015-06-30,True,583.64
60,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,Prior1YearInstant,,,2016-06-30,True,352.71
61,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetAssetsPerShareSummaryOfBusinessResults,,CurrentYearInstant,,,2017-06-30,True,412.62
62,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,BasicEarningsLossPerShareSummaryOfBusinessResults,,Prior4YearDuration,2012-07-01,2013-06-30,,True,77.29
63,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,BasicEarningsLossPerShareSummaryOfBusinessResults,,Prior3YearDuration,2013-07-01,2014-06-30,,True,132.8
64,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,BasicEarningsLossPerShareSummaryOfBusinessResults,,Prior2YearDuration,2014-07-01,2015-06-30,,True,85.65
65,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,BasicEarningsLossPerShareSummaryOfBusinessResults,,Prior1YearDuration,2015-07-01,2016-06-30,,True,70.38
66,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,BasicEarningsLossPerShareSummaryOfBusinessResults,,CurrentYearDuration,2016-07-01,2017-06-30,,True,70.69
67,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,DilutedEarningsPerShareSummaryOfBusinessResults,,Prior4YearDuration,2012-07-01,2013-06-30,,True,
68,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,DilutedEarningsPerShareSummaryOfBusinessResults,,Prior3YearDuration,2013-07-01,2014-06-30,,True,
69,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,DilutedEarningsPerShareSummaryOfBusinessResults,,Prior2YearDuration,2014-07-01,2015-06-30,,True,
70,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,DilutedEarningsPerShareSummaryOfBusinessResults,,Prior1YearDuration,2015-07-01,2016-06-30,,True,
71,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,DilutedEarningsPerShareSummaryOfBusinessResults,,CurrentYearDuration,2016-07-01,2017-06-30,,True,
72,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,EquityToAssetRatioSummaryOfBusinessResults,,Prior4YearInstant,,,2013-06-30,True,0.393
73,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,EquityToAssetRatioSummaryOfBusinessResults,,Prior3YearInstant,,,2014-06-30,True,0.444
74,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,EquityToAssetRatioSummaryOfBusinessResults,,Prior2YearInstant,,,2015-06-30,True,0.482
75,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,EquityToAssetRatioSummaryOfBusinessResults,,Prior1YearInstant,,,2016-06-30,True,0.494
76,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,EquityToAssetRatioSummaryOfBusinessResults,,CurrentYearInstant,,,2017-06-30,True,0.529
77,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,RateOfReturnOnEquitySummaryOfBusinessResults,,Prior4YearDuration,2012-07-01,2013-06-30,,True,0.213
78,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,RateOfReturnOnEquitySummaryOfBusinessResults,,Prior3YearDuration,2013-07-01,2014-06-30,,True,0.287
79,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,RateOfReturnOnEquitySummaryOfBusinessResults,,Prior2YearDuration,2014-07-01,2015-06-30,,True,0.155
80,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,RateOfReturnOnEquitySummaryOfBusinessResults,,Prior1YearDuration,2015-07-01,2016-06-30,,True,0.218
81,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,RateOfReturnOnEquitySummaryOfBusinessResults,,CurrentYearDuration,2016-07-01,2017-06-30,,True,0.185
82,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,PriceEarningsRatioSummaryOfBusinessResults,,Prior4YearDuration,2012-07-01,2013-06-30,,True,10.3
83,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,PriceEarningsRatioSummaryOfBusinessResults,,Prior3YearDuration,2013-07-01,2014-06-30,,True,11.3
84,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,PriceEarningsRatioSummaryOfBusinessResults,,Prior2YearDuration,2014-07-01,2015-06-30,,True,17.0
85,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,PriceEarningsRatioSummaryOfBusinessResults,,Prior1YearDuration,2015-07-01,2016-06-30,,True,7.8
86,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,PriceEarningsRatioSummaryOfBusinessResults,,CurrentYearDuration,2016-07-01,2017-06-30,,True,20.2
87,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,,Prior4YearDuration,2012-07-01,2013-06-30,,True,516576000
88,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,,Prior3YearDuration,2013-07-01,2014-06-30,,True,994024000
89,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,,Prior2YearDuration,2014-07-01,2015-06-30,,True,471276000
90,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,,Prior1YearDuration,2015-07-01,2016-06-30,,True,1135934000
91,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,,CurrentYearDuration,2016-07-01,2017-06-30,,True,1070201000
92,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,,Prior4YearDuration,2012-07-01,2013-06-30,,True,-687191000
93,2,2017-09-26,1,2017-06-30,0,0,jpcrp_cor,NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,,Prior3YearDuration,2013-07-01,2014-06-30,,True,-198997000
