"indicatorCd","unitCd","statCd","regionCd","timeCd","cycle","regionRank","isSeasonal","isProvisional","value","cellAnnotations"
"0201020000000010000","090","20020101","02000","1991CY00","3","3","1","0","1476000",
"0201020000000010000","090","20020101","03000","1991CY00","3","3","1","0","1414000",
"0201020000000010000","090","20020101","04000","1991CY00","3","3","1","0","2261000",
"0201020000000010000","090","20020101","05000","1991CY00","3","3","1","0","1221000",
"0201020000000010000","090","20020101","06000","1991CY00","3","3","1","0","1256000",
"0201020000000010000","090","20020101","07000","1991CY00","3","3","1","0","2105000",
"0201020000000010000","090","20020101","08000","1991CY00","3","3","1","0","2858000",
"0201020000000010000","090","20020101","09000","1991CY00","3","3","1","0","1937000",
"0201020000000010000","090","20020101","10000","1991CY00","3","3","1","0","1962000",
"0201020000000010000","090","20020101","11000","1991CY00","3","3","1","0","6451000",
"0201020000000010000","090","20020101","12000","1991CY00","3","3","1","0","5586000",
"0201020000000010000","090","20020101","13000","1991CY00","3","3","1","0","11693000",
"0201020000000010000","090","20020101","14000","1991CY00","3","3","1","0","7986000",
"0201020000000010000","090","20020101","15000","1991CY00","3","3","1","0","2470000",
"0201020000000010000","090","20020101","16000","1991CY00","3","3","1","0","1118000",
"0201020000000010000","090","20020101","17000","1991CY00","3","3","1","0","1163000",
"0201020000000010000","090","20020101","18000","1991CY00","3","3","1","0","817000",
"0201020000000010000","090","20020101","19000","1991CY00","3","3","1","0","856000",
"0201020000000010000","090","20020101","20000","1991CY00","3","3","1","0","2151000",
"0201020000000010000","090","20020101","21000","1991CY00","3","3","1","0","2061000",
"0201020000000010000","090","20020101","22000","1991CY00","3","3","1","0","3664000",
"0201020000000010000","090","20020101","23000","1991CY00","3","3","1","0","6659000",
"0201020000000010000","090","20020101","24000","1991CY00","3","3","1","0","1792000",
"0201020000000010000","090","20020101","25000","1991CY00","3","3","1","0","1226000",
"0201020000000010000","090","20020101","26000","1991CY00","3","3","1","0","2562000",
"0201020000000010000","090","20020101","27000","1991CY00","3","3","1","0","8568000",
"0201020000000010000","090","20020101","28000","1991CY00","3","3","1","0","5346000",
"0201020000000010000","090","20020101","29000","1991CY00","3","3","1","0","1381000",
"0201020000000010000","090","20020101","30000","1991CY00","3","3","1","0","1071000",
"0201020000000010000","090","20020101","31000","1991CY00","3","3","1","0","613000",
"0201020000000010000","090","20020101","32000","1991CY00","3","3","1","0","776000",
"0201020000000010000","090","20020101","33000","1991CY00","3","3","1","0","1921000",
"0201020000000010000","090","20020101","34000","1991CY00","3","3","1","0","2839000",
"0201020000000010000","090","20020101","35000","1991CY00","3","3","1","0","1554000",
"0201020000000010000","090","20020101","36000","1991CY00","3","3","1","0","830000",
"0201020000000010000","090","20020101","37000","1991CY00","3","3","1","0","1021000",
"0201020000000010000","090","20020101","38000","1991CY00","3","3","1","0","1510000",
"0201020000000010000","090","20020101","39000","1991CY00","3","3","1","0","821000",
"0201020000000010000","090","20020101","40000","1991CY00","3","3","1","0","4806000",
"0201020000000010000","090","20020101","41000","1991CY00","3","3","1","0","876000",
"0201020000000010000","090","20020101","42000","1991CY00","3","3","1","0","1552000",
"0201020000000010000","090","20020101","43000","1991CY00","3","3","1","0","1840000",
"0201020000000010000","090","20020101","44000","1991CY00","3","3","1","0","1232000",
"0201020000000010000","090","20020101","45000","1991CY00","3","3","1","0","1165000",
"0201020000000010000","090","20020101","46000","1991CY00","3","3","1","0","1790000",
"0201020000000010000","090","20020101","47000","1991CY00","3","3","1","0","1225000",
"0201020000000010000","090","20020101","01000","1992CY00","3","3","1","0","5651000",
"0201020000000010000","090","20020101","02000","1992CY00","3","3","1","0","1474000",
"0201020000000010000","090","20020101","03000","1992CY00","3","3","1","0","1414000",
"0201020000000010000","090","20020101","04000","1992CY00","3","3","1","0","2277000",
"0201020000000010000","090","20020101","05000","1992CY00","3","3","1","0","1218000",
"0201020000000010000","090","20020101","06000","1992CY00","3","3","1","0","1255000",
"0201020000000010000","090","20020101","07000","1992CY00","3","3","1","0","2111000",
"0201020000000010000","090","20020101","08000","1992CY00","3","3","1","0","2881000",
"0201020000000010000","090","20020101","09000","1992CY00","3","3","1","0","1946000",
"0201020000000010000","090","20020101","10000","1992CY00","3","3","1","0","1969000",
"0201020000000010000","090","20020101","11000","1992CY00","3","3","1","0","6526000",
"0201020000000010000","090","20020101","12000","1992CY00","3","3","1","0","5643000",
"0201020000000010000","090","20020101","13000","1992CY00","3","3","1","0","11682000",
"0201020000000010000","090","20020101","14000","1992CY00","3","3","1","0","8044000",
"0201020000000010000","090","20020101","15000","1992CY00","3","3","1","0","2470000",
"0201020000000010000","090","20020101","16000","1992CY00","3","3","1","0","1116000",
"0201020000000010000","090","20020101","17000","1992CY00","3","3","1","0","1166000",
"0201020000000010000","090","20020101","18000","1992CY00","3","3","1","0","817000",
"0201020000000010000","090","20020101","19000","1992CY00","3","3","1","0","860000",
"0201020000000010000","090","20020101","20000","1992CY00","3","3","1","0","2156000",
"0201020000000010000","090","20020101","21000","1992CY00","3","3","1","0","2067000",
"0201020000000010000","090","20020101","22000","1992CY00","3","3","1","0","3675000",
"0201020000000010000","090","20020101","23000","1992CY00","3","3","1","0","6696000",
"0201020000000010000","090","20020101","24000","1992CY00","3","3","1","0","1801000",
"0201020000000010000","090","20020101","25000","1992CY00","3","3","1","0","1237000",
"0201020000000010000","090","20020101","26000","1992CY00","3","3","1","0","2568000",
"0201020000000010000","090","20020101","27000","1992CY00","3","3","1","0","8575000",
"0201020000000010000","090","20020101","28000","1992CY00","3","3","1","0","5362000",
"0201020000000010000","090","20020101","29000","1992CY00","3","3","1","0","1393000",
"0201020000000010000","090","20020101","30000","1992CY00","3","3","1","0","1072000",
"0201020000000010000","090","20020101","31000","1992CY00","3","3","1","0","612000",
"0201020000000010000","090","20020101","32000","1992CY00","3","3","1","0","773000",
"0201020000000010000","090","20020101","33000","1992CY00","3","3","1","0","1925000",
"0201020000000010000","090","20020101","34000","1992CY00","3","3","1","0","2847000",
"0201020000000010000","090","20020101","35000","1992CY00","3","3","1","0","1550000",
"0201020000000010000","090","20020101","36000","1992CY00","3","3","1","0","829000",
"0201020000000010000","090","20020101","37000","1992CY00","3","3","1","0","1022000",
"0201020000000010000","090","20020101","38000","1992CY00","3","3","1","0","1508000",
"0201020000000010000","090","20020101","39000","1992CY00","3","3","1","0","817000",
"0201020000000010000","090","20020101","40000","1992CY00","3","3","1","0","4830000",
"0201020000000010000","090","20020101","41000","1992CY00","3","3","1","0","877000",
"0201020000000010000","090","20020101","42000","1992CY00","3","3","1","0","1547000",
"0201020000000010000","090","20020101","43000","1992CY00","3","3","1","0","1843000",
"0201020000000010000","090","20020101","44000","1992CY00","3","3","1","0","1229000",
"0201020000000010000","090","20020101","45000","1992CY00","3","3","1","0","1166000",
"0201020000000010000","090","20020101","46000","1992CY00","3","3","1","0","1786000",
"0201020000000010000","090","20020101","47000","1992CY00","3","3","1","0","1233000",
"0201020000000010000","090","20020101","01000","1993CY00","3","3","1","0","5659000",
"0201020000000010000","090","20020101","02000","1993CY00","3","3","1","0","1474000",
"0201020000000010000","090","20020101","03000","1993CY00","3","3","1","0","1415000",
"0201020000000010000","090","20020101","04000","1993CY00","3","3","1","0","2292000",
"0201020000000010000","090","20020101","05000","1993CY00","3","3","1","0","1216000",
"0201020000000010000","090","20020101","06000","1993CY00","3","3","1","0","1254000",
"0201020000000010000","090","20020101","07000","1993CY00","3","3","1","0","2118000",
"0201020000000010000","090","20020101","08000","1993CY00","3","3","1","0","2901000",
"0201020000000010000","090","20020101","09000","1993CY00","3","3","1","0","1955000",
"0201020000000010000","090","20020101","10000","1993CY00","3","3","1","0","1973000",
"0201020000000010000","090","20020101","11000","1993CY00","3","3","1","0","6596000",
"0201020000000010000","090","20020101","12000","1993CY00","3","3","1","0","5690000",
"0201020000000010000","090","20020101","13000","1993CY00","3","3","1","0","11648000",
"0201020000000010000","090","20020101","14000","1993CY00","3","3","1","0","8090000",
"0201020000000010000","090","20020101","15000","1993CY00","3","3","1","0","2473000",
"0201020000000010000","090","20020101","16000","1993CY00","3","3","1","0","1117000",
"0201020000000010000","090","20020101","17000","1993CY00","3","3","1","0","1169000",
"0201020000000010000","090","20020101","18000","1993CY00","3","3","1","0","817000",
"0201020000000010000","090","20020101","19000","1993CY00","3","3","1","0","864000",
"0201020000000010000","090","20020101","20000","1993CY00","3","3","1","0","2160000",
"0201020000000010000","090","20020101","21000","1993CY00","3","3","1","0","2073000",
"0201020000000010000","090","20020101","22000","1993CY00","3","3","1","0","3684000",
"0201020000000010000","090","20020101","23000","1993CY00","3","3","1","0","6726000",
"0201020000000010000","090","20020101","24000","1993CY00","3","3","1","0","1808000",
"0201020000000010000","090","20020101","25000","1993CY00","3","3","1","0","1248000",
"0201020000000010000","090","20020101","26000","1993CY00","3","3","1","0","2570000",
"0201020000000010000","090","20020101","27000","1993CY00","3","3","1","0","8574000",
"0201020000000010000","090","20020101","28000","1993CY00","3","3","1","0","5374000",
"0201020000000010000","090","20020101","29000","1993CY00","3","3","1","0","1404000",
"0201020000000010000","090","20020101","30000","1993CY00","3","3","1","0","1073000",
"0201020000000010000","090","20020101","31000","1993CY00","3","3","1","0","612000",
"0201020000000010000","090","20020101","32000","1993CY00","3","3","1","0","770000",
"0201020000000010000","090","20020101","33000","1993CY00","3","3","1","0","1930000",
"0201020000000010000","090","20020101","34000","1993CY00","3","3","1","0","2852000",
"0201020000000010000","090","20020101","35000","1993CY00","3","3","1","0","1547000",
"0201020000000010000","090","20020101","36000","1993CY00","3","3","1","0","830000",
"0201020000000010000","090","20020101","37000","1993CY00","3","3","1","0","1022000",
"0201020000000010000","090","20020101","38000","1993CY00","3","3","1","0","1506000",
"0201020000000010000","090","20020101","39000","1993CY00","3","3","1","0","816000",
"0201020000000010000","090","20020101","40000","1993CY00","3","3","1","0","4856000",
"0201020000000010000","090","20020101","41000","1993CY00","3","3","1","0","878000",
"0201020000000010000","090","20020101","42000","1993CY00","3","3","1","0","1545000",
"0201020000000010000","090","20020101","43000","1993CY00","3","3","1","0","1846000",
"0201020000000010000","090","20020101","44000","1993CY00","3","3","1","0","1227000",
"0201020000000010000","090","20020101","45000","1993CY00","3","3","1","0","1169000",
"0201020000000010000","090","20020101","46000","1993CY00","3","3","1","0","1786000",
"0201020000000010000","090","20020101","47000","1993CY00","3","3","1","0","1243000",
"0201020000000010000","090","20020101","01000","1994CY00","3","3","1","0","5670000",
"0201020000000010000","090","20020101","02000","1994CY00","3","3","1","0","1477000",
"0201020000000010000","090","20020101","03000","1994CY00","3","3","1","0","1416000",
"0201020000000010000","090","20020101","04000","1994CY00","3","3","1","0","2305000",
"0201020000000010000","090","20020101","05000","1994CY00","3","3","1","0","1214000",
"0201020000000010000","090","20020101","06000","1994CY00","3","3","1","0","1254000",
"0201020000000010000","090","20020101","07000","1994CY00","3","3","1","0","2123000",
"0201020000000010000","090","20020101","08000","1994CY00","3","3","1","0","2918000",
"0201020000000010000","090","20020101","09000","1994CY00","3","3","1","0","1961000",
"0201020000000010000","090","20020101","10000","1994CY00","3","3","1","0","1977000",
"0201020000000010000","090","20020101","11000","1994CY00","3","3","1","0","6656000",
"0201020000000010000","090","20020101","12000","1994CY00","3","3","1","0","5723000",
"0201020000000010000","090","20020101","13000","1994CY00","3","3","1","0","11599000",
"0201020000000010000","090","20020101","14000","1994CY00","3","3","1","0","8126000",
"0201020000000010000","090","20020101","15000","1994CY00","3","3","1","0","2477000",
"0201020000000010000","090","20020101","16000","1994CY00","3","3","1","0","1117000",
"0201020000000010000","090","20020101","17000","1994CY00","3","3","1","0","1171000",
"0201020000000010000","090","20020101","18000","1994CY00","3","3","1","0","818000",
"0201020000000010000","090","20020101","19000","1994CY00","3","3","1","0","870000",
"0201020000000010000","090","20020101","20000","1994CY00","3","3","1","0","2166000",
"0201020000000010000","090","20020101","21000","1994CY00","3","3","1","0","2077000",
"0201020000000010000","090","20020101","22000","1994CY00","3","3","1","0","3694000",
"0201020000000010000","090","20020101","23000","1994CY00","3","3","1","0","6753000",
"0201020000000010000","090","20020101","24000","1994CY00","3","3","1","0","1817000",
"0201020000000010000","090","20020101","25000","1994CY00","3","3","1","0","1260000",
"0201020000000010000","090","20020101","26000","1994CY00","3","3","1","0","2574000",
"0201020000000010000","090","20020101","27000","1994CY00","3","3","1","0","8574000",
"0201020000000010000","090","20020101","28000","1994CY00","3","3","1","0","5386000",
"0201020000000010000","090","20020101","29000","1994CY00","3","3","1","0","1412000",
"0201020000000010000","090","20020101","30000","1994CY00","3","3","1","0","1075000",
"0201020000000010000","090","20020101","31000","1994CY00","3","3","1","0","612000",
"0201020000000010000","090","20020101","32000","1994CY00","3","3","1","0","769000",
"0201020000000010000","090","20020101","33000","1994CY00","3","3","1","0","1934000",
"0201020000000010000","090","20020101","34000","1994CY00","3","3","1","0","2856000",
"0201020000000010000","090","20020101","35000","1994CY00","3","3","1","0","1545000",
"0201020000000010000","090","20020101","36000","1994CY00","3","3","1","0","829000",
"0201020000000010000","090","20020101","37000","1994CY00","3","3","1","0","1023000",
"0201020000000010000","090","20020101","38000","1994CY00","3","3","1","0","1505000",
"0201020000000010000","090","20020101","39000","1994CY00","3","3","1","0","815000",
"0201020000000010000","090","20020101","40000","1994CY00","3","3","1","0","4880000",
"0201020000000010000","090","20020101","41000","1994CY00","3","3","1","0","881000",
"0201020000000010000","090","20020101","42000","1994CY00","3","3","1","0","1544000",
"0201020000000010000","090","20020101","43000","1994CY00","3","3","1","0","1851000",
"0201020000000010000","090","20020101","44000","1994CY00","3","3","1","0","1228000",
"0201020000000010000","090","20020101","45000","1994CY00","3","3","1","0","1172000",
"0201020000000010000","090","20020101","46000","1994CY00","3","3","1","0","1788000",
"0201020000000010000","090","20020101","47000","1994CY00","3","3","1","0","1256000",
"0201020000000010000","090","20020101","01000","1995CY00","3","3","1","0","5675838",
"0201020000000010000","090","20020101","02000","1995CY00","3","3","1","0","1478123",
"0201020000000010000","090","20020101","03000","1995CY00","3","3","1","0","1416864",
"0201020000000010000","090","20020101","04000","1995CY00","3","3","1","0","2319433",
"0201020000000010000","090","20020101","05000","1995CY00","3","3","1","0","1211616",
"0201020000000010000","090","20020101","06000","1995CY00","3","3","1","0","1253941",
"0201020000000010000","090","20020101","07000","1995CY00","3","3","1","0","2127214",
"0201020000000010000","090","20020101","08000","1995CY00","3","3","1","0","2929220",
"0201020000000010000","090","20020101","09000","1995CY00","3","3","1","0","1965431",
"0201020000000010000","090","20020101","10000","1995CY00","3","3","1","0","1981799",
"0201020000000010000","090","20020101","11000","1995CY00","3","3","1","0","6696390",
"0201020000000010000","090","20020101","12000","1995CY00","3","3","1","0","5744010",
"0201020000000010000","090","20020101","13000","1995CY00","3","3","1","0","11543005",
"0201020000000010000","090","20020101","14000","1995CY00","3","3","1","0","8152458",
"0201020000000010000","090","20020101","15000","1995CY00","3","3","1","0","2480287",
"0201020000000010000","090","20020101","16000","1995CY00","3","3","1","0","1117592",
"0201020000000010000","090","20020101","17000","1995CY00","3","3","1","0","1175042",
"0201020000000010000","090","20020101","18000","1995CY00","3","3","1","0","819320",
"0201020000000010000","090","20020101","19000","1995CY00","3","3","1","0","873970",
"0201020000000010000","090","20020101","20000","1995CY00","3","3","1","0","2173400",
"0201020000000010000","090","20020101","21000","1995CY00","3","3","1","0","2081104",
"0201020000000010000","090","20020101","22000","1995CY00","3","3","1","0","3699146",
"0201020000000010000","090","20020101","23000","1995CY00","3","3","1","0","6769815",
"0201020000000010000","090","20020101","24000","1995CY00","3","3","1","0","1824717",
"0201020000000010000","090","20020101","25000","1995CY00","3","3","1","0","1272620",
"0201020000000010000","090","20020101","26000","1995CY00","3","3","1","0","2572600",
"0201020000000010000","090","20020101","27000","1995CY00","3","3","1","0","8603130",
"0201020000000010000","090","20020101","28000","1995CY00","3","3","1","0","5318913",
"0201020000000010000","090","20020101","29000","1995CY00","3","3","1","0","1421770",
"0201020000000010000","090","20020101","30000","1995CY00","3","3","1","0","1075666",
"0201020000000010000","090","20020101","31000","1995CY00","3","3","1","0","612602",
"0201020000000010000","090","20020101","32000","1995CY00","3","3","1","0","768865",
"0201020000000010000","090","20020101","33000","1995CY00","3","3","1","0","1937865",
"0201020000000010000","090","20020101","34000","1995CY00","3","3","1","0","2858462",
"0201020000000010000","090","20020101","35000","1995CY00","3","3","1","0","1542204",
"0201020000000010000","090","20020101","36000","1995CY00","3","3","1","0","830479",
"0201020000000010000","090","20020101","37000","1995CY00","3","3","1","0","1023865",
"0201020000000010000","090","20020101","38000","1995CY00","3","3","1","0","1503411",
"0201020000000010000","090","20020101","39000","1995CY00","3","3","1","0","814302",
"0201020000000010000","090","20020101","40000","1995CY00","3","3","1","0","4896451",
"0201020000000010000","090","20020101","41000","1995CY00","3","3","1","0","882320",
"0201020000000010000","090","20020101","42000","1995CY00","3","3","1","0","1540498",
"0201020000000010000","090","20020101","43000","1995CY00","3","3","1","0","1855087",
"0201020000000010000","090","20020101","44000","1995CY00","3","3","1","0","1227269",
"0201020000000010000","090","20020101","45000","1995CY00","3","3","1","0","1173631",
"0201020000000010000","090","20020101","46000","1995CY00","3","3","1","0","1791419",
"0201020000000010000","090","20020101","47000","1995CY00","3","3","1","0","1265783",
"0201020000000010000","090","20020101","01000","1996CY00","3","3","1","0","5687000",
"0201020000000010000","090","20020101","02000","1996CY00","3","3","1","0","1481000",
"0201020000000010000","090","20020101","03000","1996CY00","3","3","1","0","1418000",
"0201020000000010000","090","20020101","04000","1996CY00","3","3","1","0","2330000",
"0201020000000010000","090","20020101","05000","1996CY00","3","3","1","0","1208000",
"0201020000000010000","090","20020101","06000","1996CY00","3","3","1","0","1252000",
"0201020000000010000","090","20020101","07000","1996CY00","3","3","1","0","2128000",
"0201020000000010000","090","20020101","08000","1996CY00","3","3","1","0","2939000",
"0201020000000010000","090","20020101","09000","1996CY00","3","3","1","0","1972000",
"0201020000000010000","090","20020101","10000","1996CY00","3","3","1","0","1985000",
"0201020000000010000","090","20020101","11000","1996CY00","3","3","1","0","6749000",
"0201020000000010000","090","20020101","12000","1996CY00","3","3","1","0","5770000",
"0201020000000010000","090","20020101","13000","1996CY00","3","3","1","0","11624000",
"0201020000000010000","090","20020101","14000","1996CY00","3","3","1","0","8191000",
"0201020000000010000","090","20020101","15000","1996CY00","3","3","1","0","2482000",
"0201020000000010000","090","20020101","16000","1996CY00","3","3","1","0","1118000",
"0201020000000010000","090","20020101","17000","1996CY00","3","3","1","0","1176000",
"0201020000000010000","090","20020101","18000","1996CY00","3","3","1","0","820000",
"0201020000000010000","090","20020101","19000","1996CY00","3","3","1","0","876000",
"0201020000000010000","090","20020101","20000","1996CY00","3","3","1","0","2177000",
"0201020000000010000","090","20020101","21000","1996CY00","3","3","1","0","2083000",
"0201020000000010000","090","20020101","22000","1996CY00","3","3","1","0","3703000",
"0201020000000010000","090","20020101","23000","1996CY00","3","3","1","0","6805000",
"0201020000000010000","090","20020101","24000","1996CY00","3","3","1","0","1829000",
"0201020000000010000","090","20020101","25000","1996CY00","3","3","1","0","1283000",
"0201020000000010000","090","20020101","26000","1996CY00","3","3","1","0","2588000",
"0201020000000010000","090","20020101","27000","1996CY00","3","3","1","0","8631000",
"0201020000000010000","090","20020101","28000","1996CY00","3","3","1","0","5343000",
"0201020000000010000","090","20020101","29000","1996CY00","3","3","1","0","1429000",
"0201020000000010000","090","20020101","30000","1996CY00","3","3","1","0","1075000",
"0201020000000010000","090","20020101","31000","1996CY00","3","3","1","0","613000",
"0201020000000010000","090","20020101","32000","1996CY00","3","3","1","0","767000",
"0201020000000010000","090","20020101","33000","1996CY00","3","3","1","0","1939000",
"0201020000000010000","090","20020101","34000","1996CY00","3","3","1","0","2862000",
"0201020000000010000","090","20020101","35000","1996CY00","3","3","1","0","1538000",
"0201020000000010000","090","20020101","36000","1996CY00","3","3","1","0","830000",
"0201020000000010000","090","20020101","37000","1996CY00","3","3","1","0","1024000",
"0201020000000010000","090","20020101","38000","1996CY00","3","3","1","0","1502000",
"0201020000000010000","090","20020101","39000","1996CY00","3","3","1","0","814000",
"0201020000000010000","090","20020101","40000","1996CY00","3","3","1","0","4925000",
"0201020000000010000","090","20020101","41000","1996CY00","3","3","1","0","882000",
"0201020000000010000","090","20020101","42000","1996CY00","3","3","1","0","1537000",
"0201020000000010000","090","20020101","43000","1996CY00","3","3","1","0","1858000",
"0201020000000010000","090","20020101","44000","1996CY00","3","3","1","0","1226000",
"0201020000000010000","090","20020101","45000","1996CY00","3","3","1","0","1175000",
"0201020000000010000","090","20020101","46000","1996CY00","3","3","1","0","1791000",
"0201020000000010000","090","20020101","47000","1996CY00","3","3","1","0","1276000",
"0201020000000010000","090","20020101","01000","1997CY00","3","3","1","0","5688000",
"0201020000000010000","090","20020101","02000","1997CY00","3","3","1","0","1479000",
"0201020000000010000","090","20020101","03000","1997CY00","3","3","1","0","1417000",
"0201020000000010000","090","20020101","04000","1997CY00","3","3","1","0","2340000",
"0201020000000010000","090","20020101","05000","1997CY00","3","3","1","0","1203000",
"0201020000000010000","090","20020101","06000","1997CY00","3","3","1","0","1250000",
"0201020000000010000","090","20020101","07000","1997CY00","3","3","1","0","2127000",
"0201020000000010000","090","20020101","08000","1997CY00","3","3","1","0","2945000",
"0201020000000010000","090","20020101","09000","1997CY00","3","3","1","0","1976000",
"0201020000000010000","090","20020101","10000","1997CY00","3","3","1","0","1987000",
"0201020000000010000","090","20020101","11000","1997CY00","3","3","1","0","6784000",
"0201020000000010000","090","20020101","12000","1997CY00","3","3","1","0","5789000",
"0201020000000010000","090","20020101","13000","1997CY00","3","3","1","0","11694000",
"0201020000000010000","090","20020101","14000","1997CY00","3","3","1","0","8228000",
"0201020000000010000","090","20020101","15000","1997CY00","3","3","1","0","2481000",
"0201020000000010000","090","20020101","16000","1997CY00","3","3","1","0","1118000",
"0201020000000010000","090","20020101","17000","1997CY00","3","3","1","0","1176000",
"0201020000000010000","090","20020101","18000","1997CY00","3","3","1","0","819000",
"0201020000000010000","090","20020101","19000","1997CY00","3","3","1","0","876000",
"0201020000000010000","090","20020101","20000","1997CY00","3","3","1","0","2179000",
"0201020000000010000","090","20020101","21000","1997CY00","3","3","1","0","2083000",
"0201020000000010000","090","20020101","22000","1997CY00","3","3","1","0","3705000",
"0201020000000010000","090","20020101","23000","1997CY00","3","3","1","0","6831000",
"0201020000000010000","090","20020101","24000","1997CY00","3","3","1","0","1831000",
"0201020000000010000","090","20020101","25000","1997CY00","3","3","1","0","1293000",
"0201020000000010000","090","20020101","26000","1997CY00","3","3","1","0","2591000",
"0201020000000010000","090","20020101","27000","1997CY00","3","3","1","0","8633000",
"0201020000000010000","090","20020101","28000","1997CY00","3","3","1","0","5374000",
"0201020000000010000","090","20020101","29000","1997CY00","3","3","1","0","1433000",
"0201020000000010000","090","20020101","30000","1997CY00","3","3","1","0","1073000",
"0201020000000010000","090","20020101","31000","1997CY00","3","3","1","0","612000",
"0201020000000010000","090","20020101","32000","1997CY00","3","3","1","0","764000",
"0201020000000010000","090","20020101","33000","1997CY00","3","3","1","0","1941000",
"0201020000000010000","090","20020101","34000","1997CY00","3","3","1","0","2861000",
"0201020000000010000","090","20020101","35000","1997CY00","3","3","1","0","1533000",
"0201020000000010000","090","20020101","36000","1997CY00","3","3","1","0","828000",
"0201020000000010000","090","20020101","37000","1997CY00","3","3","1","0","1023000",
"0201020000000010000","090","20020101","38000","1997CY00","3","3","1","0","1500000",
"0201020000000010000","090","20020101","39000","1997CY00","3","3","1","0","814000",
"0201020000000010000","090","20020101","40000","1997CY00","3","3","1","0","4944000",
"0201020000000010000","090","20020101","41000","1997CY00","3","3","1","0","880000",
"0201020000000010000","090","20020101","42000","1997CY00","3","3","1","0","1530000",
"0201020000000010000","090","20020101","43000","1997CY00","3","3","1","0","1858000",
"0201020000000010000","090","20020101","44000","1997CY00","3","3","1","0","1224000",
"0201020000000010000","090","20020101","45000","1997CY00","3","3","1","0","1173000",
"0201020000000010000","090","20020101","46000","1997CY00","3","3","1","0","1790000",
"0201020000000010000","090","20020101","47000","1997CY00","3","3","1","0","1283000",
"0201020000000010000","090","20020101","01000","1998CY00","3","3","1","0","5684000",
"0201020000000010000","090","20020101","02000","1998CY00","3","3","1","0","1477000",
"0201020000000010000","090","20020101","03000","1998CY00","3","3","1","0","1416000",
"0201020000000010000","090","20020101","04000","1998CY00","3","3","1","0","2346000",
"0201020000000010000","090","20020101","05000","1998CY00","3","3","1","0","1198000",
"0201020000000010000","090","20020101","06000","1998CY00","3","3","1","0","1247000",
"0201020000000010000","090","20020101","07000","1998CY00","3","3","1","0","2124000",
"0201020000000010000","090","20020101","08000","1998CY00","3","3","1","0","2952000",
"0201020000000010000","090","20020101","09000","1998CY00","3","3","1","0","1979000",
"0201020000000010000","090","20020101","10000","1998CY00","3","3","1","0","1991000",
"0201020000000010000","090","20020101","11000","1998CY00","3","3","1","0","6819000",
"0201020000000010000","090","20020101","12000","1998CY00","3","3","1","0","5817000",
"0201020000000010000","090","20020101","13000","1998CY00","3","3","1","0","11750000",
"0201020000000010000","090","20020101","14000","1998CY00","3","3","1","0","8289000",
"0201020000000010000","090","20020101","15000","1998CY00","3","3","1","0","2478000",
"0201020000000010000","090","20020101","16000","1998CY00","3","3","1","0","1117000",
"0201020000000010000","090","20020101","17000","1998CY00","3","3","1","0","1176000",
"0201020000000010000","090","20020101","18000","1998CY00","3","3","1","0","820000",
"0201020000000010000","090","20020101","19000","1998CY00","3","3","1","0","877000",
"0201020000000010000","090","20020101","20000","1998CY00","3","3","1","0","2180000",
"0201020000000010000","090","20020101","21000","1998CY00","3","3","1","0","2083000",
"0201020000000010000","090","20020101","22000","1998CY00","3","3","1","0","3709000",
"0201020000000010000","090","20020101","23000","1998CY00","3","3","1","0","6868000",
"0201020000000010000","090","20020101","24000","1998CY00","3","3","1","0","1833000",
"0201020000000010000","090","20020101","25000","1998CY00","3","3","1","0","1305000",
"0201020000000010000","090","20020101","26000","1998CY00","3","3","1","0","2597000",
"0201020000000010000","090","20020101","27000","1998CY00","3","3","1","0","8639000",
"0201020000000010000","090","20020101","28000","1998CY00","3","3","1","0","5412000",
"0201020000000010000","090","20020101","29000","1998CY00","3","3","1","0","1435000",
"0201020000000010000","090","20020101","30000","1998CY00","3","3","1","0","1071000",
"0201020000000010000","090","20020101","31000","1998CY00","3","3","1","0","612000",
"0201020000000010000","090","20020101","32000","1998CY00","3","3","1","0","762000",
"0201020000000010000","090","20020101","33000","1998CY00","3","3","1","0","1941000",
"0201020000000010000","090","20020101","34000","1998CY00","3","3","1","0","2862000",
"0201020000000010000","090","20020101","35000","1998CY00","3","3","1","0","1528000",
"0201020000000010000","090","20020101","36000","1998CY00","3","3","1","0","827000",
"0201020000000010000","090","20020101","37000","1998CY00","3","3","1","0","1022000",
"0201020000000010000","090","20020101","38000","1998CY00","3","3","1","0","1498000",
"0201020000000010000","090","20020101","39000","1998CY00","3","3","1","0","814000",
"0201020000000010000","090","20020101","40000","1998CY00","3","3","1","0","4961000",
"0201020000000010000","090","20020101","41000","1998CY00","3","3","1","0","879000",
"0201020000000010000","090","20020101","42000","1998CY00","3","3","1","0","1522000",
"0201020000000010000","090","20020101","43000","1998CY00","3","3","1","0","1858000",
"0201020000000010000","090","20020101","44000","1998CY00","3","3","1","0","1222000",
"0201020000000010000","090","20020101","45000","1998CY00","3","3","1","0","1171000",
"0201020000000010000","090","20020101","46000","1998CY00","3","3","1","0","1788000",
"0201020000000010000","090","20020101","47000","1998CY00","3","3","1","0","1292000",
"0201020000000010000","090","20020101","01000","1999CY00","3","3","1","0","5677000",
"0201020000000010000","090","20020101","02000","1999CY00","3","3","1","0","1474000",
"0201020000000010000","090","20020101","03000","1999CY00","3","3","1","0","1414000",
