,0,1,2,3,4,5,6,7,8,9,10
753,0201010010000010020,090,20020101,18000,1990CY00,3,3,1,0,545297,
754,0201010010000010020,090,20020101,19000,1990CY00,3,3,1,0,569805,
755,0201010010000010020,090,20020101,20000,1990CY00,3,3,1,0,1416125,
756,0201010010000010020,090,20020101,21000,1990CY00,3,3,1,0,1415333,
757,0201010010000010020,090,20020101,22000,1990CY00,3,3,1,0,2530257,
758,0201010010000010020,090,20020101,23000,1990CY00,3,3,1,0,4784821,
759,0201010010000010020,090,20020101,24000,1990CY00,3,3,1,0,1218368,
760,0201010010000010020,090,20020101,25000,1990CY00,3,3,1,0,824232,
761,0201010010000010020,090,20020101,26000,1990CY00,3,3,1,0,1816015,
762,0201010010000010020,090,20020101,27000,1990CY00,3,3,1,0,6347525,
763,0201010010000010020,090,20020101,28000,1990CY00,3,3,1,0,3752880,
764,0201010010000010020,090,20020101,29000,1990CY00,3,3,1,0,958469,
765,0201010010000010020,090,20020101,30000,1990CY00,3,3,1,0,716161,
766,0201010010000010020,090,20020101,31000,1990CY00,3,3,1,0,397218,
767,0201010010000010020,090,20020101,32000,1990CY00,3,3,1,0,494253,
768,0201010010000010020,090,20020101,33000,1990CY00,3,3,1,0,1286221,
769,0201010010000010020,090,20020101,34000,1990CY00,3,3,1,0,1936818,
770,0201010010000010020,090,20020101,35000,1990CY00,3,3,1,0,1042910,
771,0201010010000010020,090,20020101,36000,1990CY00,3,3,1,0,551067,
772,0201010010000010020,090,20020101,37000,1990CY00,3,3,1,0,680493,
773,0201010010000010020,090,20020101,38000,1990CY00,3,3,1,0,1000404,
774,0201010010000010020,090,20020101,39000,1990CY00,3,3,1,0,535995,
775,0201010010000010020,090,20020101,40000,1990CY00,3,3,1,0,3287878,
776,0201010010000010020,090,20020101,41000,1990CY00,3,3,1,0,566934,
777,0201010010000010020,090,20020101,42000,1990CY00,3,3,1,0,1016338,
778,0201010010000010020,090,20020101,43000,1990CY00,3,3,1,0,1198319,
779,0201010010000010020,090,20020101,44000,1990CY00,3,3,1,0,812665,
780,0201010010000010020,090,20020101,45000,1990CY00,3,3,1,0,761368,
781,0201010010000010020,090,20020101,46000,1990CY00,3,3,1,0,1139774,
782,0201010010000010020,090,20020101,47000,1990CY00,3,3,1,0,793287,
783,0201010010000010020,090,20020101,01000,1991CY00,3,3,1,0,3941000,
784,0201010010000010020,090,20020101,02000,1991CY00,3,3,1,0,999000,
785,0201010010000010020,090,20020101,03000,1991CY00,3,3,1,0,940000,
786,0201010010000010020,090,20020101,04000,1991CY00,3,3,1,0,1552000,
787,0201010010000010020,090,20020101,05000,1991CY00,3,3,1,0,810000,
788,0201010010000010020,090,20020101,06000,1991CY00,3,3,1,0,815000,
789,0201010010000010020,090,20020101,07000,1991CY00,3,3,1,0,1382000,
790,0201010010000010020,090,20020101,08000,1991CY00,3,3,1,0,1971000,
791,0201010010000010020,090,20020101,09000,1991CY00,3,3,1,0,1327000,
792,0201010010000010020,090,20020101,10000,1991CY00,3,3,1,0,1351000,
793,0201010010000010020,090,20020101,11000,1991CY00,3,3,1,0,4755000,
794,0201010010000010020,090,20020101,12000,1991CY00,3,3,1,0,4070000,
795,0201010010000010020,090,20020101,13000,1991CY00,3,3,1,0,8866000,
796,0201010010000010020,090,20020101,14000,1991CY00,3,3,1,0,5952000,
797,0201010010000010020,090,20020101,15000,1991CY00,3,3,1,0,1632000,
798,0201010010000010020,090,20020101,16000,1991CY00,3,3,1,0,756000,
799,0201010010000010020,090,20020101,17000,1991CY00,3,3,1,0,791000,
800,0201010010000010020,090,20020101,18000,1991CY00,3,3,1,0,545000,
801,0201010010000010020,090,20020101,19000,1991CY00,3,3,1,0,573000,
802,0201010010000010020,090,20020101,20000,1991CY00,3,3,1,0,1417000,
803,0201010010000010020,090,20020101,21000,1991CY00,3,3,1,0,1422000,
804,0201010010000010020,090,20020101,22000,1991CY00,3,3,1,0,2549000,
805,0201010010000010020,090,20020101,23000,1991CY00,3,3,1,0,4832000,
806,0201010010000010020,090,20020101,24000,1991CY00,3,3,1,0,1227000,
807,0201010010000010020,090,20020101,25000,1991CY00,3,3,1,0,836000,
808,0201010010000010020,090,20020101,26000,1991CY00,3,3,1,0,1827000,
809,0201010010000010020,090,20020101,27000,1991CY00,3,3,1,0,6392000,
810,0201010010000010020,090,20020101,28000,1991CY00,3,3,1,0,3795000,
811,0201010010000010020,090,20020101,29000,1991CY00,3,3,1,0,972000,
812,0201010010000010020,090,20020101,30000,1991CY00,3,3,1,0,718000,
813,0201010010000010020,090,20020101,31000,1991CY00,3,3,1,0,397000,
814,0201010010000010020,090,20020101,32000,1991CY00,3,3,1,0,491000,
815,0201010010000010020,090,20020101,33000,1991CY00,3,3,1,0,1289000,
816,0201010010000010020,090,20020101,34000,1991CY00,3,3,1,0,1950000,
817,0201010010000010020,090,20020101,35000,1991CY00,3,3,1,0,1041000,
818,0201010010000010020,090,20020101,36000,1991CY00,3,3,1,0,551000,
819,0201010010000010020,090,20020101,37000,1991CY00,3,3,1,0,681000,
820,0201010010000010020,090,20020101,38000,1991CY00,3,3,1,0,1001000,
821,0201010010000010020,090,20020101,39000,1991CY00,3,3,1,0,535000,
822,0201010010000010020,090,20020101,40000,1991CY00,3,3,1,0,3312000,
823,0201010010000010020,090,20020101,41000,1991CY00,3,3,1,0,566000,
824,0201010010000010020,090,20020101,42000,1991CY00,3,3,1,0,1014000,
825,0201010010000010020,090,20020101,43000,1991CY00,3,3,1,0,1199000,
826,0201010010000010020,090,20020101,44000,1991CY00,3,3,1,0,812000,
827,0201010010000010020,090,20020101,45000,1991CY00,3,3,1,0,760000,
828,0201010010000010020,090,20020101,46000,1991CY00,3,3,1,0,1137000,
829,0201010010000010020,090,20020101,47000,1991CY00,3,3,1,0,808000,
830,0201010010000010020,090,20020101,01000,1992CY00,3,3,1,0,3948000,
831,0201010010000010020,090,20020101,02000,1992CY00,3,3,1,0,995000,
832,0201010010000010020,090,20020101,03000,1992CY00,3,3,1,0,938000,
833,0201010010000010020,090,20020101,04000,1992CY00,3,3,1,0,1561000,
834,0201010010000010020,090,20020101,05000,1992CY00,3,3,1,0,804000,
835,0201010010000010020,090,20020101,06000,1992CY00,3,3,1,0,810000,
836,0201010010000010020,090,20020101,07000,1992CY00,3,3,1,0,1384000,
837,0201010010000010020,090,20020101,08000,1992CY00,3,3,1,0,1994000,
838,0201010010000010020,090,20020101,09000,1992CY00,3,3,1,0,1335000,
839,0201010010000010020,090,20020101,10000,1992CY00,3,3,1,0,1358000,
840,0201010010000010020,090,20020101,11000,1992CY00,3,3,1,0,4831000,
841,0201010010000010020,090,20020101,12000,1992CY00,3,3,1,0,4127000,
842,0201010010000010020,090,20020101,13000,1992CY00,3,3,1,0,8828000,
843,0201010010000010020,090,20020101,14000,1992CY00,3,3,1,0,5999000,
844,0201010010000010020,090,20020101,15000,1992CY00,3,3,1,0,1630000,
845,0201010010000010020,090,20020101,16000,1992CY00,3,3,1,0,756000,
846,0201010010000010020,090,20020101,17000,1992CY00,3,3,1,0,794000,
847,0201010010000010020,090,20020101,18000,1992CY00,3,3,1,0,544000,
848,0201010010000010020,090,20020101,19000,1992CY00,3,3,1,0,575000,
849,0201010010000010020,090,20020101,20000,1992CY00,3,3,1,0,1416000,
850,0201010010000010020,090,20020101,21000,1992CY00,3,3,1,0,1427000,
851,0201010010000010020,090,20020101,22000,1992CY00,3,3,1,0,2563000,
852,0201010010000010020,090,20020101,23000,1992CY00,3,3,1,0,4867000,
853,0201010010000010020,090,20020101,24000,1992CY00,3,3,1,0,1233000,
854,0201010010000010020,090,20020101,25000,1992CY00,3,3,1,0,846000,
855,0201010010000010020,090,20020101,26000,1992CY00,3,3,1,0,1828000,
856,0201010010000010020,090,20020101,27000,1992CY00,3,3,1,0,6395000,
857,0201010010000010020,090,20020101,28000,1992CY00,3,3,1,0,3819000,
858,0201010010000010020,090,20020101,29000,1992CY00,3,3,1,0,982000,
859,0201010010000010020,090,20020101,30000,1992CY00,3,3,1,0,719000,
860,0201010010000010020,090,20020101,31000,1992CY00,3,3,1,0,395000,
861,0201010010000010020,090,20020101,32000,1992CY00,3,3,1,0,487000,
862,0201010010000010020,090,20020101,33000,1992CY00,3,3,1,0,1291000,
863,0201010010000010020,090,20020101,34000,1992CY00,3,3,1,0,1957000,
864,0201010010000010020,090,20020101,35000,1992CY00,3,3,1,0,1037000,
865,0201010010000010020,090,20020101,36000,1992CY00,3,3,1,0,549000,
866,0201010010000010020,090,20020101,37000,1992CY00,3,3,1,0,682000,
867,0201010010000010020,090,20020101,38000,1992CY00,3,3,1,0,998000,
868,0201010010000010020,090,20020101,39000,1992CY00,3,3,1,0,530000,
869,0201010010000010020,090,20020101,40000,1992CY00,3,3,1,0,3325000,
870,0201010010000010020,090,20020101,41000,1992CY00,3,3,1,0,565000,
871,0201010010000010020,090,20020101,42000,1992CY00,3,3,1,0,1010000,
872,0201010010000010020,090,20020101,43000,1992CY00,3,3,1,0,1197000,
873,0201010010000010020,090,20020101,44000,1992CY00,3,3,1,0,810000,
874,0201010010000010020,090,20020101,45000,1992CY00,3,3,1,0,759000,
875,0201010010000010020,090,20020101,46000,1992CY00,3,3,1,0,1132000,
876,0201010010000010020,090,20020101,47000,1992CY00,3,3,1,0,816000,
877,0201010010000010020,090,20020101,01000,1993CY00,3,3,1,0,3951000,
878,0201010010000010020,090,20020101,02000,1993CY00,3,3,1,0,993000,
879,0201010010000010020,090,20020101,03000,1993CY00,3,3,1,0,938000,
880,0201010010000010020,090,20020101,04000,1993CY00,3,3,1,0,1571000,
881,0201010010000010020,090,20020101,05000,1993CY00,3,3,1,0,798000,
882,0201010010000010020,090,20020101,06000,1993CY00,3,3,1,0,805000,
883,0201010010000010020,090,20020101,07000,1993CY00,3,3,1,0,1387000,
884,0201010010000010020,090,20020101,08000,1993CY00,3,3,1,0,2014000,
885,0201010010000010020,090,20020101,09000,1993CY00,3,3,1,0,1343000,
886,0201010010000010020,090,20020101,10000,1993CY00,3,3,1,0,1363000,
887,0201010010000010020,090,20020101,11000,1993CY00,3,3,1,0,4896000,
888,0201010010000010020,090,20020101,12000,1993CY00,3,3,1,0,4173000,
889,0201010010000010020,090,20020101,13000,1993CY00,3,3,1,0,8765000,
890,0201010010000010020,090,20020101,14000,1993CY00,3,3,1,0,6029000,
891,0201010010000010020,090,20020101,15000,1993CY00,3,3,1,0,1629000,
892,0201010010000010020,090,20020101,16000,1993CY00,3,3,1,0,756000,
893,0201010010000010020,090,20020101,17000,1993CY00,3,3,1,0,795000,
894,0201010010000010020,090,20020101,18000,1993CY00,3,3,1,0,544000,
895,0201010010000010020,090,20020101,19000,1993CY00,3,3,1,0,576000,
896,0201010010000010020,090,20020101,20000,1993CY00,3,3,1,0,1417000,
897,0201010010000010020,090,20020101,21000,1993CY00,3,3,1,0,1430000,
898,0201010010000010020,090,20020101,22000,1993CY00,3,3,1,0,2571000,
899,0201010010000010020,090,20020101,23000,1993CY00,3,3,1,0,4889000,
900,0201010010000010020,090,20020101,24000,1993CY00,3,3,1,0,1238000,
901,0201010010000010020,090,20020101,25000,1993CY00,3,3,1,0,855000,
902,0201010010000010020,090,20020101,26000,1993CY00,3,3,1,0,1827000,
903,0201010010000010020,090,20020101,27000,1993CY00,3,3,1,0,6384000,
904,0201010010000010020,090,20020101,28000,1993CY00,3,3,1,0,3837000,
905,0201010010000010020,090,20020101,29000,1993CY00,3,3,1,0,991000,
906,0201010010000010020,090,20020101,30000,1993CY00,3,3,1,0,719000,
907,0201010010000010020,090,20020101,31000,1993CY00,3,3,1,0,394000,
908,0201010010000010020,090,20020101,32000,1993CY00,3,3,1,0,483000,
909,0201010010000010020,090,20020101,33000,1993CY00,3,3,1,0,1292000,
910,0201010010000010020,090,20020101,34000,1993CY00,3,3,1,0,1960000,
911,0201010010000010020,090,20020101,35000,1993CY00,3,3,1,0,1033000,
912,0201010010000010020,090,20020101,36000,1993CY00,3,3,1,0,547000,
913,0201010010000010020,090,20020101,37000,1993CY00,3,3,1,0,681000,
914,0201010010000010020,090,20020101,38000,1993CY00,3,3,1,0,995000,
915,0201010010000010020,090,20020101,39000,1993CY00,3,3,1,0,527000,
916,0201010010000010020,090,20020101,40000,1993CY00,3,3,1,0,3339000,
917,0201010010000010020,090,20020101,41000,1993CY00,3,3,1,0,565000,
918,0201010010000010020,090,20020101,42000,1993CY00,3,3,1,0,1010000,
919,0201010010000010020,090,20020101,43000,1993CY00,3,3,1,0,1196000,
920,0201010010000010020,090,20020101,44000,1993CY00,3,3,1,0,807000,
921,0201010010000010020,090,20020101,45000,1993CY00,3,3,1,0,761000,
922,0201010010000010020,090,20020101,46000,1993CY00,3,3,1,0,1128000,
923,0201010010000010020,090,20020101,47000,1993CY00,3,3,1,0,822000,
924,0201010010000010020,090,20020101,01000,1994CY00,3,3,1,0,3952000,
925,0201010010000010020,090,20020101,02000,1994CY00,3,3,1,0,992000,
926,0201010010000010020,090,20020101,03000,1994CY00,3,3,1,0,934000,
927,0201010010000010020,090,20020101,04000,1994CY00,3,3,1,0,1577000,
928,0201010010000010020,090,20020101,05000,1994CY00,3,3,1,0,794000,
929,0201010010000010020,090,20020101,06000,1994CY00,3,3,1,0,801000,
930,0201010010000010020,090,20020101,07000,1994CY00,3,3,1,0,1387000,
931,0201010010000010020,090,20020101,08000,1994CY00,3,3,1,0,2030000,
932,0201010010000010020,090,20020101,09000,1994CY00,3,3,1,0,1347000,
933,0201010010000010020,090,20020101,10000,1994CY00,3,3,1,0,1366000,
934,0201010010000010020,090,20020101,11000,1994CY00,3,3,1,0,4944000,
935,0201010010000010020,090,20020101,12000,1994CY00,3,3,1,0,4201000,
936,0201010010000010020,090,20020101,13000,1994CY00,3,3,1,0,8681000,
937,0201010010000010020,090,20020101,14000,1994CY00,3,3,1,0,6040000,
938,0201010010000010020,090,20020101,15000,1994CY00,3,3,1,0,1628000,
939,0201010010000010020,090,20020101,16000,1994CY00,3,3,1,0,754000,
940,0201010010000010020,090,20020101,17000,1994CY00,3,3,1,0,796000,
941,0201010010000010020,090,20020101,18000,1994CY00,3,3,1,0,543000,
942,0201010010000010020,090,20020101,19000,1994CY00,3,3,1,0,576000,
943,0201010010000010020,090,20020101,20000,1994CY00,3,3,1,0,1417000,
944,0201010010000010020,090,20020101,21000,1994CY00,3,3,1,0,1429000,
945,0201010010000010020,090,20020101,22000,1994CY00,3,3,1,0,2578000,
946,0201010010000010020,090,20020101,23000,1994CY00,3,3,1,0,4899000,
947,0201010010000010020,090,20020101,24000,1994CY00,3,3,1,0,1241000,
948,0201010010000010020,090,20020101,25000,1994CY00,3,3,1,0,863000,
949,0201010010000010020,090,20020101,26000,1994CY00,3,3,1,0,1822000,
950,0201010010000010020,090,20020101,27000,1994CY00,3,3,1,0,6357000,
951,0201010010000010020,090,20020101,28000,1994CY00,3,3,1,0,3846000,
952,0201010010000010020,090,20020101,29000,1994CY00,3,3,1,0,996000,
953,0201010010000010020,090,20020101,30000,1994CY00,3,3,1,0,718000,
954,0201010010000010020,090,20020101,31000,1994CY00,3,3,1,0,393000,
955,0201010010000010020,090,20020101,32000,1994CY00,3,3,1,0,479000,
956,0201010010000010020,090,20020101,33000,1994CY00,3,3,1,0,1290000,
957,0201010010000010020,090,20020101,34000,1994CY00,3,3,1,0,1957000,
958,0201010010000010020,090,20020101,35000,1994CY00,3,3,1,0,1027000,
959,0201010010000010020,090,20020101,36000,1994CY00,3,3,1,0,544000,
960,0201010010000010020,090,20020101,37000,1994CY00,3,3,1,0,680000,
961,0201010010000010020,090,20020101,38000,1994CY00,3,3,1,0,991000,
962,0201010010000010020,090,20020101,39000,1994CY00,3,3,1,0,524000,
963,0201010010000010020,090,20020101,40000,1994CY00,3,3,1,0,3347000,
964,0201010010000010020,090,20020101,41000,1994CY00,3,3,1,0,565000,
965,0201010010000010020,090,20020101,42000,1994CY00,3,3,1,0,1009000,
966,0201010010000010020,090,20020101,43000,1994CY00,3,3,1,0,1195000,
967,0201010010000010020,090,20020101,44000,1994CY00,3,3,1,0,805000,
968,0201010010000010020,090,20020101,45000,1994CY00,3,3,1,0,762000,
969,0201010010000010020,090,20020101,46000,1994CY00,3,3,1,0,1126000,
970,0201010010000010020,090,20020101,47000,1994CY00,3,3,1,0,829000,
971,0201010010000010020,090,20020101,01000,1995CY00,3,3,1,0,3942868,
972,0201010010000010020,090,20020101,02000,1995CY00,3,3,1,0,991311,
973,0201010010000010020,090,20020101,03000,1995CY00,3,3,1,0,925175,
974,0201010010000010020,090,20020101,04000,1995CY00,3,3,1,0,1595534,
975,0201010010000010020,090,20020101,05000,1995CY00,3,3,1,0,786983,
976,0201010010000010020,090,20020101,06000,1995CY00,3,3,1,0,799251,
977,0201010010000010020,090,20020101,07000,1995CY00,3,3,1,0,1380208,
978,0201010010000010020,090,20020101,08000,1995CY00,3,3,1,0,2030045,
979,0201010010000010020,090,20020101,09000,1995CY00,3,3,1,0,1350635,
980,0201010010000010020,090,20020101,10000,1995CY00,3,3,1,0,1360039,
981,0201010010000010020,090,20020101,11000,1995CY00,3,3,1,0,4976945,
982,0201010010000010020,090,20020101,12000,1995CY00,3,3,1,0,4224738,
983,0201010010000010020,090,20020101,13000,1995CY00,3,3,1,0,8705099,
984,0201010010000010020,090,20020101,14000,1995CY00,3,3,1,0,6098448,
985,0201010010000010020,090,20020101,15000,1995CY00,3,3,1,0,1625889,
986,0201010010000010020,090,20020101,16000,1995CY00,3,3,1,0,751639,
987,0201010010000010020,090,20020101,17000,1995CY00,3,3,1,0,799338,
988,0201010010000010020,090,20020101,18000,1995CY00,3,3,1,0,539592,
989,0201010010000010020,090,20020101,19000,1995CY00,3,3,1,0,584721,
990,0201010010000010020,090,20020101,20000,1995CY00,3,3,1,0,1421782,
991,0201010010000010020,090,20020101,21000,1995CY00,3,3,1,0,1430294,
992,0201010010000010020,090,20020101,22000,1995CY00,3,3,1,0,2564385,
993,0201010010000010020,090,20020101,23000,1995CY00,3,3,1,0,4919095,
994,0201010010000010020,090,20020101,24000,1995CY00,3,3,1,0,1240428,
995,0201010010000010020,090,20020101,25000,1995CY00,3,3,1,0,874455,
996,0201010010000010020,090,20020101,26000,1995CY00,3,3,1,0,1842467,
997,0201010010000010020,090,20020101,27000,1995CY00,3,3,1,0,6411945,
998,0201010010000010020,090,20020101,28000,1995CY00,3,3,1,0,3755500,
999,0201010010000010020,090,20020101,29000,1995CY00,3,3,1,0,999261,
1000,0201010010000010020,090,20020101,30000,1995CY00,3,3,1,0,709092,
1001,0201010010000010020,090,20020101,31000,1995CY00,3,3,1,0,390964,
1002,0201010010000010020,090,20020101,32000,1995CY00,3,3,1,0,477919,
1003,0201010010000010020,090,20020101,33000,1995CY00,3,3,1,0,1294239,
1004,0201010010000010020,090,20020101,34000,1995CY00,3,3,1,0,1956268,
1005,0201010010000010020,090,20020101,35000,1995CY00,3,3,1,0,1018839,
1006,0201010010000010020,090,20020101,36000,1995CY00,3,3,1,0,541945,
1007,0201010010000010020,090,20020101,37000,1995CY00,3,3,1,0,678404,
1008,0201010010000010020,090,20020101,38000,1995CY00,3,3,1,0,982400,
1009,0201010010000010020,090,20020101,39000,1995CY00,3,3,1,0,522208,
1010,0201010010000010020,090,20020101,40000,1995CY00,3,3,1,0,3382470,
1011,0201010010000010020,090,20020101,41000,1995CY00,3,3,1,0,566671,
1012,0201010010000010020,090,20020101,42000,1995CY00,3,3,1,0,993783,
1013,0201010010000010020,090,20020101,43000,1995CY00,3,3,1,0,1196479,
1014,0201010010000010020,090,20020101,44000,1995CY00,3,3,1,0,801035,
1015,0201010010000010020,090,20020101,45000,1995CY00,3,3,1,0,760751,
1016,0201010010000010020,090,20020101,46000,1995CY00,3,3,1,0,1120432,
1017,0201010010000010020,090,20020101,47000,1995CY00,3,3,1,0,842752,
1018,0201010010000010020,090,20020101,01000,1996CY00,3,3,1,0,3939000,
1019,0201010010000010020,090,20020101,02000,1996CY00,3,3,1,0,991000,
1020,0201010010000010020,090,20020101,03000,1996CY00,3,3,1,0,923000,
1021,0201010010000010020,090,20020101,04000,1996CY00,3,3,1,0,1601000,
1022,0201010010000010020,090,20020101,05000,1996CY00,3,3,1,0,780000,
1023,0201010010000010020,090,20020101,06000,1996CY00,3,3,1,0,794000,
1024,0201010010000010020,090,20020101,07000,1996CY00,3,3,1,0,1377000,
1025,0201010010000010020,090,20020101,08000,1996CY00,3,3,1,0,2042000,
1026,0201010010000010020,090,20020101,09000,1996CY00,3,3,1,0,1355000,
1027,0201010010000010020,090,20020101,10000,1996CY00,3,3,1,0,1362000,
1028,0201010010000010020,090,20020101,11000,1996CY00,3,3,1,0,5012000,
1029,0201010010000010020,090,20020101,12000,1996CY00,3,3,1,0,4241000,
1030,0201010010000010020,090,20020101,13000,1996CY00,3,3,1,0,8674000,
1031,0201010010000010020,090,20020101,14000,1996CY00,3,3,1,0,6104000,
1032,0201010010000010020,090,20020101,15000,1996CY00,3,3,1,0,1622000,
1033,0201010010000010020,090,20020101,16000,1996CY00,3,3,1,0,750000,
1034,0201010010000010020,090,20020101,17000,1996CY00,3,3,1,0,798000,
1035,0201010010000010020,090,20020101,18000,1996CY00,3,3,1,0,538000,
1036,0201010010000010020,090,20020101,19000,1996CY00,3,3,1,0,585000,
1037,0201010010000010020,090,20020101,20000,1996CY00,3,3,1,0,1424000,
1038,0201010010000010020,090,20020101,21000,1996CY00,3,3,1,0,1429000,
1039,0201010010000010020,090,20020101,22000,1996CY00,3,3,1,0,2567000,
1040,0201010010000010020,090,20020101,23000,1996CY00,3,3,1,0,4928000,
1041,0201010010000010020,090,20020101,24000,1996CY00,3,3,1,0,1242000,
1042,0201010010000010020,090,20020101,25000,1996CY00,3,3,1,0,881000,
1043,0201010010000010020,090,20020101,26000,1996CY00,3,3,1,0,1842000,
1044,0201010010000010020,090,20020101,27000,1996CY00,3,3,1,0,6395000,
1045,0201010010000010020,090,20020101,28000,1996CY00,3,3,1,0,3751000,
1046,0201010010000010020,090,20020101,29000,1996CY00,3,3,1,0,1002000,
1047,0201010010000010020,090,20020101,30000,1996CY00,3,3,1,0,706000,
1048,0201010010000010020,090,20020101,31000,1996CY00,3,3,1,0,390000,
1049,0201010010000010020,090,20020101,32000,1996CY00,3,3,1,0,475000,
1050,0201010010000010020,090,20020101,33000,1996CY00,3,3,1,0,1290000,
1051,0201010010000010020,090,20020101,34000,1996CY00,3,3,1,0,1952000,
1052,0201010010000010020,090,20020101,35000,1996CY00,3,3,1,0,1011000,
1053,0201010010000010020,090,20020101,36000,1996CY00,3,3,1,0,540000,
1054,0201010010000010020,090,20020101,37000,1996CY00,3,3,1,0,676000,
1055,0201010010000010020,090,20020101,38000,1996CY00,3,3,1,0,979000,
1056,0201010010000010020,090,20020101,39000,1996CY00,3,3,1,0,519000,
1057,0201010010000010020,090,20020101,40000,1996CY00,3,3,1,0,3395000,
1058,0201010010000010020,090,20020101,41000,1996CY00,3,3,1,0,566000,
1059,0201010010000010020,090,20020101,42000,1996CY00,3,3,1,0,992000,
1060,0201010010000010020,090,20020101,43000,1996CY00,3,3,1,0,1194000,
1061,0201010010000010020,090,20020101,44000,1996CY00,3,3,1,0,797000,
1062,0201010010000010020,090,20020101,45000,1996CY00,3,3,1,0,759000,
1063,0201010010000010020,090,20020101,46000,1996CY00,3,3,1,0,1119000,
1064,0201010010000010020,090,20020101,47000,1996CY00,3,3,1,0,851000,
1065,0201010010000010020,090,20020101,01000,1997CY00,3,3,1,0,3927000,
1066,0201010010000010020,090,20020101,02000,1997CY00,3,3,1,0,985000,
1067,0201010010000010020,090,20020101,03000,1997CY00,3,3,1,0,919000,
1068,0201010010000010020,090,20020101,04000,1997CY00,3,3,1,0,1605000,
1069,0201010010000010020,090,20020101,05000,1997CY00,3,3,1,0,772000,
1070,0201010010000010020,090,20020101,06000,1997CY00,3,3,1,0,790000,
1071,0201010010000010020,090,20020101,07000,1997CY00,3,3,1,0,1373000,
1072,0201010010000010020,090,20020101,08000,1997CY00,3,3,1,0,2048000,
1073,0201010010000010020,090,20020101,09000,1997CY00,3,3,1,0,1359000,
1074,0201010010000010020,090,20020101,10000,1997CY00,3,3,1,0,1363000,
1075,0201010010000010020,090,20020101,11000,1997CY00,3,3,1,0,5031000,
1076,0201010010000010020,090,20020101,12000,1997CY00,3,3,1,0,4253000,
1077,0201010010000010020,090,20020101,13000,1997CY00,3,3,1,0,8639000,
1078,0201010010000010020,090,20020101,14000,1997CY00,3,3,1,0,6107000,
1079,0201010010000010020,090,20020101,15000,1997CY00,3,3,1,0,1617000,
1080,0201010010000010020,090,20020101,16000,1997CY00,3,3,1,0,747000,
1081,0201010010000010020,090,20020101,17000,1997CY00,3,3,1,0,797000,
1082,0201010010000010020,090,20020101,18000,1997CY00,3,3,1,0,537000,
1083,0201010010000010020,090,20020101,19000,1997CY00,3,3,1,0,585000,
1084,0201010010000010020,090,20020101,20000,1997CY00,3,3,1,0,1422000,
1085,0201010010000010020,090,20020101,21000,1997CY00,3,3,1,0,1427000,
1086,0201010010000010020,090,20020101,22000,1997CY00,3,3,1,0,2569000,
1087,0201010010000010020,090,20020101,23000,1997CY00,3,3,1,0,4930000,
1088,0201010010000010020,090,20020101,24000,1997CY00,3,3,1,0,1242000,
1089,0201010010000010020,090,20020101,25000,1997CY00,3,3,1,0,888000,
1090,0201010010000010020,090,20020101,26000,1997CY00,3,3,1,0,1832000,
1091,0201010010000010020,090,20020101,27000,1997CY00,3,3,1,0,6355000,
1092,0201010010000010020,090,20020101,28000,1997CY00,3,3,1,0,3752000,
1093,0201010010000010020,090,20020101,29000,1997CY00,3,3,1,0,1003000,
1094,0201010010000010020,090,20020101,30000,1997CY00,3,3,1,0,703000,
1095,0201010010000010020,090,20020101,31000,1997CY00,3,3,1,0,388000,
1096,0201010010000010020,090,20020101,32000,1997CY00,3,3,1,0,471000,
1097,0201010010000010020,090,20020101,33000,1997CY00,3,3,1,0,1286000,
1098,0201010010000010020,090,20020101,34000,1997CY00,3,3,1,0,1946000,
1099,0201010010000010020,090,20020101,35000,1997CY00,3,3,1,0,1004000,
1100,0201010010000010020,090,20020101,36000,1997CY00,3,3,1,0,538000,
1101,0201010010000010020,090,20020101,37000,1997CY00,3,3,1,0,674000,
1102,0201010010000010020,090,20020101,38000,1997CY00,3,3,1,0,975000,
1103,0201010010000010020,090,20020101,39000,1997CY00,3,3,1,0,516000,
1104,0201010010000010020,090,20020101,40000,1997CY00,3,3,1,0,3400000,
1105,0201010010000010020,090,20020101,41000,1997CY00,3,3,1,0,565000,
1106,0201010010000010020,090,20020101,42000,1997CY00,3,3,1,0,986000,
1107,0201010010000010020,090,20020101,43000,1997CY00,3,3,1,0,1191000,
1108,0201010010000010020,090,20020101,44000,1997CY00,3,3,1,0,793000,
1109,0201010010000010020,090,20020101,45000,1997CY00,3,3,1,0,758000,
1110,0201010010000010020,090,20020101,46000,1997CY00,3,3,1,0,1116000,
1111,0201010010000010020,090,20020101,47000,1997CY00,3,3,1,0,857000,
1112,0201010010000010020,090,20020101,01000,1998CY00,3,3,1,0,3911000,
1113,0201010010000010020,090,20020101,02000,1998CY00,3,3,1,0,979000,
1114,0201010010000010020,090,20020101,03000,1998CY00,3,3,1,0,915000,
1115,0201010010000010020,090,20020101,04000,1998CY00,3,3,1,0,1607000,
1116,0201010010000010020,090,20020101,05000,1998CY00,3,3,1,0,764000,
1117,0201010010000010020,090,20020101,06000,1998CY00,3,3,1,0,786000,
1118,0201010010000010020,090,20020101,07000,1998CY00,3,3,1,0,1369000,
1119,0201010010000010020,090,20020101,08000,1998CY00,3,3,1,0,2054000,
1120,0201010010000010020,090,20020101,09000,1998CY00,3,3,1,0,1363000,
